  -1.780899E+001   1.574837E-161   1.574210E-161   1.565256E-161   3.176607E-163   9.700905E-163   5.940970E-165
  -1.780531E+001   1.535851E-161   1.535239E-161   1.526506E-161   3.097915E-163   9.460699E-163   5.788523E-165
  -1.780162E+001   1.301021E-161   1.300503E-161   1.293105E-161   2.624181E-163   8.014107E-163   4.896641E-165
  -1.779794E+001   8.295705E-162   8.292402E-162   8.245231E-162   1.673154E-163   5.109938E-163   3.111722E-165
  -1.779425E+001   8.072058E-163   8.068844E-163   8.022944E-163   1.625830E-164   4.970054E-164   2.801633E-166
  -1.779057E+001  -9.619267E-162  -9.615437E-162  -9.560741E-162  -1.940562E-163  -5.925659E-163  -3.655087E-165
  -1.778688E+001  -2.187562E-161  -2.186691E-161  -2.174252E-161  -4.412717E-163  -1.347543E-162  -8.271017E-165
  -1.778320E+001  -3.444020E-161  -3.442649E-161  -3.423066E-161  -6.946976E-163  -2.121500E-162  -1.299600E-164
  -1.777951E+001  -4.579117E-161  -4.577294E-161  -4.551257E-161  -9.236389E-163  -2.820694E-162  -1.725838E-164
  -1.777583E+001  -5.440666E-161  -5.438500E-161  -5.407563E-161  -1.097400E-162  -3.351383E-162  -2.048648E-164
  -1.777214E+001  -5.876481E-161  -5.874141E-161  -5.840727E-161  -1.185287E-162  -3.619821E-162  -2.210865E-164
  -1.776846E+001  -5.734376E-161  -5.732093E-161  -5.699487E-161  -1.156604E-162  -3.532268E-162  -2.155323E-164
  -1.776477E+001  -4.862166E-161  -4.860230E-161  -4.832583E-161  -9.806567E-163  -2.994978E-162  -1.824856E-164
  -1.776109E+001  -3.107664E-161  -3.106427E-161  -3.088756E-161  -6.267491E-163  -1.914209E-162  -1.162296E-164
  -1.775740E+001  -3.186853E-162  -3.185584E-162  -3.167462E-162  -6.418656E-164  -1.962168E-163  -1.104786E-165
  -1.775372E+001   3.567514E-161   3.566094E-161   3.545809E-161   7.196681E-163   2.197629E-162   1.352359E-164
